Dist_no_2016,Dist_name_2016,Const_no_2016,Const_name_2016,Sbty_no_2016,Sbty_name_2016,Par_no_2016,Par_name_2016,Stn_no_2016,Station_string_2016,Reg.Voters,A.Bwanika,A.Mbabazi,B.Venansius,B.B.Biraaro,K.Besigye.K,J.Mabirizi,M.F.K.Waluube,Y.K.Museveni,T.Votes,V.Votes,Inv.Votes,NON_REP,Original_Station_ID_2016
33,NEBBI,181,JONAM COUNTY,3,PANYANGO,7,PACEGO,2,PACEGO MARKET,260,3,6,3,3,75,2,2,82,194,176,18,0,O-33-181-3-7-2
33,NEBBI,181,JONAM COUNTY,3,PANYANGO,7,PACEGO,3,PACER COMMUNITY POLYTECHNIC,643,3,16,2,2,147,2,2,282,503,456,47,0,O-33-181-3-7-3
33,NEBBI,181,JONAM COUNTY,3,PANYANGO,7,PACEGO,4,KINJU P/SCHOOL,514,3,30,1,3,65,3,1,260,397,366,31,0,O-33-181-3-7-4
33,NEBBI,181,JONAM COUNTY,3,PANYANGO,8,PAKIA,1,PAGWAYA,625,7,13,5,8,85,3,1,328,483,450,33,0,O-33-181-3-8-1
33,NEBBI,181,JONAM COUNTY,3,PANYANGO,8,PAKIA,2,PAKIA DISPENSARY,690,12,13,6,2,111,2,8,302,479,456,23,0,O-33-181-3-8-2
33,NEBBI,181,JONAM COUNTY,3,PANYANGO,9,POKWERO,3,OWINY P. SCHOOL,492,7,10,4,3,59,4,2,247,356,336,20,0,O-33-181-3-9-3
33,NEBBI,181,JONAM COUNTY,3,PANYANGO,9,POKWERO,4,POKWERO P. SCHOOL,484,4,15,3,1,61,2,2,228,346,316,30,0,O-33-181-3-9-4
33,NEBBI,181,JONAM COUNTY,3,PANYANGO,9,POKWERO,5,POKWERO COTTON STORE,842,5,23,4,8,138,4,8,427,652,617,35,0,O-33-181-3-9-5
33,NEBBI,181,JONAM COUNTY,3,PANYANGO,9,POKWERO,6,JANAN ORWINYO COTTON STORE,551,6,13,9,5,64,0,7,308,434,412,22,0,O-33-181-3-9-6
33,NEBBI,181,JONAM COUNTY,3,PANYANGO,9,POKWERO,7,BANDAWULI,380,5,18,8,2,65,2,4,171,303,275,28,0,O-33-181-3-9-7
33,NEBBI,181,JONAM COUNTY,3,PANYANGO,9,POKWERO,8,JAPIEMONEN P/SCHOOL,416,2,5,2,2,60,2,3,225,315,301,14,0,O-33-181-3-9-8
33,NEBBI,181,JONAM COUNTY,3,PANYANGO,23,PAMITU,1,ABORA JUPACWEKE,352,2,0,1,1,50,0,0,208,275,262,13,0,O-33-181-3-23-1
33,NEBBI,181,JONAM COUNTY,3,PANYANGO,23,PAMITU,2,OCHEKE CHAPEL,696,17,22,3,2,87,4,3,319,537,457,80,0,O-33-181-3-23-2
33,NEBBI,181,JONAM COUNTY,3,PANYANGO,23,PAMITU,3,PAMITU P/ SCHOOL,473,3,10,2,2,52,1,2,238,325,310,15,0,O-33-181-3-23-3
33,NEBBI,181,JONAM COUNTY,3,PANYANGO,26,ANDIBO,1,PACEGO COTTON  STORE,424,1,27,3,4,169,5,0,114,331,323,8,0,O-33-181-3-26-1
33,NEBBI,181,JONAM COUNTY,3,PANYANGO,26,ANDIBO,2,PUMVUGA P/SCHOOL,607,1,25,7,2,236,4,2,216,510,493,17,0,O-33-181-3-26-2
33,NEBBI,181,JONAM COUNTY,3,PANYANGO,26,ANDIBO,3,ANDIBO P/SCHOOL,490,5,13,6,5,187,3,2,146,377,367,10,0,O-33-181-3-26-3
33,NEBBI,181,JONAM COUNTY,3,PANYANGO,26,ANDIBO,4,ANDIBO CATHOLIC CHAPEL,351,4,8,4,2,163,3,1,100,294,285,9,0,O-33-181-3-26-4
33,NEBBI,181,JONAM COUNTY,3,PANYANGO,29,LOBODEGI,1,LOBODEGI P/SCHOOL,886,13,46,9,6,101,4,11,364,598,554,44,0,O-33-181-3-29-1
33,NEBBI,181,JONAM COUNTY,3,PANYANGO,29,LOBODEGI,2,ABOK C.O.U,638,12,13,9,5,76,3,2,376,510,496,14,0,O-33-181-3-29-2
33,NEBBI,181,JONAM COUNTY,3,PANYANGO,31,PADOCH,1,MBEKO,281,1,10,2,0,46,1,0,150,237,210,27,0,O-33-181-3-31-1
33,NEBBI,181,JONAM COUNTY,3,PANYANGO,31,PADOCH,2,PACEGO HEALTH CENTRE,279,3,25,1,2,64,0,2,113,226,210,16,0,O-33-181-3-31-2
33,NEBBI,181,JONAM COUNTY,3,PANYANGO,31,PADOCH,3,PADOCH P/SCHOOL,464,7,20,2,2,92,2,1,217,359,343,16,0,O-33-181-3-31-3
33,NEBBI,181,JONAM COUNTY,3,PANYANGO,31,PADOCH,4,OGENDA GIRLS' HIGH SCHOOL,529,9,25,0,2,56,1,0,314,428,407,21,0,O-33-181-3-31-4
33,NEBBI,181,JONAM COUNTY,4,PANYIMUR,10,BORO,1,BORO PRIMARY SCHOOL,519,4,13,0,0,47,2,3,239,334,308,26,0,O-33-181-4-10-1
33,NEBBI,181,JONAM COUNTY,4,PANYIMUR,10,BORO,2,AYAGO STAGE,229,1,8,0,2,35,0,0,131,179,177,2,0,O-33-181-4-10-2
33,NEBBI,181,JONAM COUNTY,4,PANYIMUR,10,BORO,3,KIKAYA CHURCH OF UGANDA,533,1,7,1,0,25,0,0,313,358,347,11,0,O-33-181-4-10-3
33,NEBBI,181,JONAM COUNTY,4,PANYIMUR,10,BORO,6,MARAMA PRIMARY SCHOOL,420,8,23,5,1,31,1,2,185,302,256,46,0,O-33-181-4-10-6
33,NEBBI,181,JONAM COUNTY,4,PANYIMUR,11,GANDA,1,FISHERIES STATION A,684,3,15,3,2,93,0,3,294,436,413,23,0,O-33-181-4-11-1
33,NEBBI,181,JONAM COUNTY,4,PANYIMUR,11,GANDA,2,OGAL COTTON STORE,540,2,59,3,0,52,0,2,219,362,337,25,0,O-33-181-4-11-2
33,NEBBI,181,JONAM COUNTY,4,PANYIMUR,11,GANDA,3,PANYIMUR SEC. SCHOOL,537,4,14,3,1,56,0,1,197,358,276,82,0,O-33-181-4-11-3
33,NEBBI,181,JONAM COUNTY,4,PANYIMUR,11,GANDA,4,ACUNGIRWOTH PRI. SCHOOL,412,1,7,1,0,27,0,0,220,272,256,16,0,O-33-181-4-11-4
33,NEBBI,181,JONAM COUNTY,4,PANYIMUR,11,GANDA,5,FISHERIES STATION B,578,1,7,0,4,95,1,3,207,333,318,15,0,O-33-181-4-11-5
33,NEBBI,181,JONAM COUNTY,4,PANYIMUR,11,GANDA,6,MUNYUA THE THOO,424,0,15,1,0,39,2,3,196,304,256,48,0,O-33-181-4-11-6
33,NEBBI,181,JONAM COUNTY,4,PANYIMUR,12,NYAKAGEI,1,ANGUMU CHAPEL,784,2,7,1,0,62,0,3,409,504,484,20,0,O-33-181-4-12-1
33,NEBBI,181,JONAM COUNTY,4,PANYIMUR,12,NYAKAGEI,2,NYAKAGEI COTTON STORE A,728,0,10,1,0,108,0,1,274,409,394,15,0,O-33-181-4-12-2
33,NEBBI,181,JONAM COUNTY,4,PANYIMUR,12,NYAKAGEI,3,LWALAKOJO P/SCHOOL,474,2,6,0,2,27,0,2,239,307,278,29,0,O-33-181-4-12-3
33,NEBBI,181,JONAM COUNTY,4,PANYIMUR,12,NYAKAGEI,4,NYAKAGEI COTTON STORE B,460,1,8,1,0,60,0,1,145,259,216,43,0,O-33-181-4-12-4
33,NEBBI,181,JONAM COUNTY,4,PANYIMUR,12,NYAKAGEI,5,ANGUMU THE CWA DIMINIKO,329,2,3,1,0,26,0,0,103,149,135,14,0,O-33-181-4-12-5
33,NEBBI,181,JONAM COUNTY,4,PANYIMUR,27,DEI,1,DEI THE CWAA RIBA (A-M),495,4,7,3,1,29,1,3,230,313,278,35,0,O-33-181-4-27-1
33,NEBBI,181,JONAM COUNTY,4,PANYIMUR,27,DEI,2,NYAMUTANGA  C.O.U,509,2,12,0,1,37,0,1,256,355,309,46,0,O-33-181-4-27-2
33,NEBBI,181,JONAM COUNTY,4,PANYIMUR,27,DEI,3,DEI P/SCHOOL (A-M),616,5,4,3,2,39,0,0,265,358,318,40,0,O-33-181-4-27-3
33,NEBBI,181,JONAM COUNTY,4,PANYIMUR,27,DEI,4,LULI - OGUTA P/SCHOOL,537,7,5,5,1,25,0,0,227,349,270,79,0,O-33-181-4-27-4
33,NEBBI,181,JONAM COUNTY,4,PANYIMUR,27,DEI,5,DEI THE CWAA RIBA (N-Z),430,2,6,1,1,36,0,2,208,281,256,25,0,O-33-181-4-27-5
33,NEBBI,181,JONAM COUNTY,4,PANYIMUR,27,DEI,6,DEI CENTRAL MOSQUE,323,0,8,0,0,29,0,2,182,225,221,4,0,O-33-181-4-27-6
33,NEBBI,181,JONAM COUNTY,4,PANYIMUR,27,DEI,7,KAYONGA PRIMARY SCHOOL,461,2,4,0,0,45,0,1,241,325,293,32,0,O-33-181-4-27-7
33,NEBBI,181,JONAM COUNTY,4,PANYIMUR,27,DEI,8,DEI P/SCHOOL (N-Z),587,5,13,3,1,50,0,0,257,361,329,32,0,O-33-181-4-27-8
33,NEBBI,181,JONAM COUNTY,4,PANYIMUR,28,KIVUJE,1,PANYIMUR SUBCOUNTY HEADQUARTERS A,360,2,13,0,1,27,0,0,165,231,208,23,0,O-33-181-4-28-1
33,NEBBI,181,JONAM COUNTY,4,PANYIMUR,28,KIVUJE,2,PANYIMUR SUBCOUNTY HEADQUARTERS B,260,1,12,3,2,32,0,1,108,179,159,20,0,O-33-181-4-28-2
33,NEBBI,181,JONAM COUNTY,4,PANYIMUR,28,KIVUJE,3,JAKOK CHAPEL,718,8,5,5,1,44,2,1,341,463,407,56,0,O-33-181-4-28-3
33,NEBBI,181,JONAM COUNTY,4,PANYIMUR,28,KIVUJE,4,NYAKIRO,282,2,5,4,1,24,0,2,160,199,198,1,0,O-33-181-4-28-4
33,NEBBI,181,JONAM COUNTY,4,PANYIMUR,28,KIVUJE,5,WANGKADO COPE CENTRE,876,3,29,5,4,59,2,1,355,550,458,92,0,O-33-181-4-28-5
33,NEBBI,181,JONAM COUNTY,5,WADELAI,13,MUTIR,1,MUTIR P. SCHOOL [TEE FOYO],732,13,13,5,3,112,1,6,352,531,505,26,0,O-33-181-5-13-1
33,NEBBI,181,JONAM COUNTY,5,WADELAI,13,MUTIR,2,OJIGO PRIMARY SCHOOL,585,3,9,3,4,151,2,3,186,384,361,23,0,O-33-181-5-13-2
33,NEBBI,181,JONAM COUNTY,5,WADELAI,13,MUTIR,3,PAILO  CHAPEL,241,0,2,0,1,38,1,3,126,197,171,26,0,O-33-181-5-13-3
33,NEBBI,181,JONAM COUNTY,5,WADELAI,14,PAKWINYO,1,OJINGA PRIMARY SCHOOL,590,14,11,1,3,69,1,1,305,437,405,32,0,O-33-181-5-14-1
33,NEBBI,181,JONAM COUNTY,5,WADELAI,14,PAKWINYO,2,PAKWINYO COPE CENTRE,447,2,11,4,2,77,1,0,190,301,287,14,0,O-33-181-5-14-2
33,NEBBI,181,JONAM COUNTY,5,WADELAI,14,PAKWINYO,3,PABEGU THE-BONGO,421,5,5,1,4,45,4,2,171,317,237,80,0,O-33-181-5-14-3
33,NEBBI,181,JONAM COUNTY,5,WADELAI,14,PAKWINYO,4,PAKWINYO PRI. SCHOOL,759,10,12,4,7,87,2,2,267,502,391,111,0,O-33-181-5-14-4
33,NEBBI,181,JONAM COUNTY,5,WADELAI,14,PAKWINYO,5,OCAYO PRIMARY SCHOOL,286,1,6,2,0,55,2,2,147,232,215,17,0,O-33-181-5-14-5
33,NEBBI,181,JONAM COUNTY,5,WADELAI,14,PAKWINYO,6,PAVOGI,545,4,2,2,1,59,1,1,280,409,350,59,0,O-33-181-5-14-6
33,NEBBI,181,JONAM COUNTY,5,WADELAI,15,RAGEM LOWER,1,OKUMA CHAPEL,548,3,20,3,1,114,4,1,250,425,396,29,0,O-33-181-5-15-1
33,NEBBI,181,JONAM COUNTY,5,WADELAI,15,RAGEM LOWER,2,AJIBU PRIMARY SCHOOL,603,3,24,3,2,87,3,0,283,467,405,62,0,O-33-181-5-15-2
33,NEBBI,181,JONAM COUNTY,5,WADELAI,15,RAGEM LOWER,3,RAGEM HEALTH CENTRE,319,5,9,0,1,42,2,1,121,234,181,53,0,O-33-181-5-15-3
33,NEBBI,181,JONAM COUNTY,5,WADELAI,15,RAGEM LOWER,4,RAGEM COTTON STORE,819,5,19,4,4,122,7,8,348,580,517,63,0,O-33-181-5-15-4
33,NEBBI,181,JONAM COUNTY,5,WADELAI,32,PUMIT,1,WANG - MUPAKA,367,4,11,1,1,82,1,1,157,284,258,26,0,O-33-181-5-32-1
33,NEBBI,181,JONAM COUNTY,5,WADELAI,32,PUMIT,2,KANISHA CIKITHI (AROGALI- BAWEI),221,5,1,2,0,29,0,0,101,173,138,35,0,O-33-181-5-32-2
33,NEBBI,181,JONAM COUNTY,5,WADELAI,32,PUMIT,3,PAJAGO P/SCHOOL,561,10,8,3,4,116,1,3,238,433,383,50,0,O-33-181-5-32-3
33,NEBBI,181,JONAM COUNTY,5,WADELAI,32,PUMIT,4,PUMIT P/SCHOOL,835,13,12,6,6,195,2,2,286,603,522,81,0,O-33-181-5-32-4
33,NEBBI,181,JONAM COUNTY,5,WADELAI,33,RAGEM UPPER,1,AYABU STORE,383,12,9,4,2,96,1,2,122,300,248,52,0,O-33-181-5-33-1
33,NEBBI,181,JONAM COUNTY,5,WADELAI,33,RAGEM UPPER,2,PATEN P/ SCHOOL,824,10,17,5,4,175,3,1,356,607,571,36,0,O-33-181-5-33-2
33,NEBBI,181,JONAM COUNTY,5,WADELAI,33,RAGEM UPPER,3,PAYENG TEMANGO,417,1,7,1,2,84,1,1,224,327,321,6,0,O-33-181-5-33-3
33,NEBBI,181,JONAM COUNTY,6,ALWI,16,ABOK,1,THEROBER  CATHOLIC CHURCH,525,5,13,2,1,111,3,3,228,383,366,17,0,O-33-181-6-16-1
33,NEBBI,181,JONAM COUNTY,6,ALWI,16,ABOK,2,LEY P/SCHOOL,551,3,39,5,6,110,1,1,170,356,335,21,0,O-33-181-6-16-2
33,NEBBI,181,JONAM COUNTY,6,ALWI,16,ABOK,3,PATENG CENTRE,567,4,24,0,2,115,2,3,167,370,317,53,0,O-33-181-6-16-3
33,NEBBI,181,JONAM COUNTY,6,ALWI,16,ABOK,4,PAILA P/SCHOOL,367,5,18,4,1,96,1,1,122,263,248,15,0,O-33-181-6-16-4
33,NEBBI,181,JONAM COUNTY,6,ALWI,17,FUALWONGA,1,FUALWONGA P/SCHOOL,556,4,17,4,3,91,0,5,358,488,482,6,0,O-33-181-6-17-1
33,NEBBI,181,JONAM COUNTY,6,ALWI,17,FUALWONGA,2,SILE,525,4,13,5,3,73,0,4,243,368,345,23,0,O-33-181-6-17-2
33,NEBBI,181,JONAM COUNTY,6,ALWI,17,FUALWONGA,3,THE CWA TWIL,392,5,16,0,1,76,1,3,159,298,261,37,0,O-33-181-6-17-3
33,NEBBI,181,JONAM COUNTY,6,ALWI,18,PANGIETH,1,PANGIETH P/SCHOOL,491,6,8,2,1,46,3,1,235,338,302,36,0,O-33-181-6-18-1
33,NEBBI,181,JONAM COUNTY,6,ALWI,18,PANGIETH,2,THE CWA BONDALWALA,328,3,5,3,0,43,1,4,153,252,212,40,0,O-33-181-6-18-2
33,NEBBI,181,JONAM COUNTY,6,ALWI,18,PANGIETH,4,AVODU P/SCHOOL,323,4,20,2,1,66,2,1,125,236,221,15,0,O-33-181-6-18-4
33,NEBBI,181,JONAM COUNTY,6,ALWI,18,PANGIETH,5,NYAKACIBI CATHOLIC CHURCH,639,4,19,4,1,96,3,5,311,480,443,37,0,O-33-181-6-18-5
33,NEBBI,181,JONAM COUNTY,6,ALWI,19,AYILA,1,NYARIEGI P/SCHOOL,703,8,17,5,3,102,4,3,296,464,438,26,0,O-33-181-6-19-1
33,NEBBI,181,JONAM COUNTY,6,ALWI,19,AYILA,2,PAJAO P/SCHOOL,696,16,12,6,5,97,5,2,204,444,347,97,0,O-33-181-6-19-2
33,NEBBI,181,JONAM COUNTY,6,ALWI,19,AYILA,3,PAYUNGU P/SCHOOL,796,4,12,6,0,120,0,1,371,548,514,34,0,O-33-181-6-19-3
33,NEBBI,183,PADYERE COUNTY,1,AKWORO,1,KASATU (ANGABA),1,ANGABA GROWERS SOCIETY,820,2,12,0,3,86,3,6,372,508,484,24,0,O-33-183-1-1-1
33,NEBBI,183,PADYERE COUNTY,1,AKWORO,1,KASATU (ANGABA),2,AKWORO HEALTH CENTRE II (A-M),508,6,3,6,0,53,2,2,187,278,259,19,0,O-33-183-1-1-2
33,NEBBI,183,PADYERE COUNTY,1,AKWORO,1,KASATU (ANGABA),3,ANGABA PRI SCH,722,1,13,3,2,110,3,2,281,448,415,33,0,O-33-183-1-1-3
33,NEBBI,183,PADYERE COUNTY,1,AKWORO,1,KASATU (ANGABA),4,AKWORO HEALTH CENTRE II (N-Z),560,8,9,7,2,77,5,5,191,329,304,25,0,O-33-183-1-1-4
33,NEBBI,183,PADYERE COUNTY,1,AKWORO,2,KITUNA,1,APIKO PRI. SCHOOL,624,2,7,1,3,67,1,1,272,402,354,48,0,O-33-183-1-2-1
33,NEBBI,183,PADYERE COUNTY,1,AKWORO,2,KITUNA,2,KITUNA HEALTH CENTRE,735,2,16,2,2,115,2,5,332,498,476,22,0,O-33-183-1-2-2
33,NEBBI,183,PADYERE COUNTY,1,AKWORO,2,KITUNA,3,VUNGALEI PENTECOSTAL CHURCH,570,18,11,4,1,149,2,4,142,365,331,34,0,O-33-183-1-2-3
33,NEBBI,183,PADYERE COUNTY,1,AKWORO,3,MURUSI,1,MUNDURYEMA PRI SCH,535,1,13,0,3,13,2,0,259,374,291,83,0,O-33-183-1-3-1
33,NEBBI,183,PADYERE COUNTY,1,AKWORO,3,MURUSI,2,MURUSI PRI SCH,724,0,16,0,0,65,2,3,379,491,465,26,0,O-33-183-1-3-2
33,NEBBI,183,PADYERE COUNTY,1,AKWORO,3,MURUSI,3,PONGO FOOTBALL GROUND,669,6,11,2,1,49,3,7,312,431,391,40,0,O-33-183-1-3-3
33,NEBBI,183,PADYERE COUNTY,1,AKWORO,3,MURUSI,4,OLANDO PLAY GROUND,261,5,5,2,2,9,0,1,97,154,121,33,0,O-33-183-1-3-4
33,NEBBI,183,PADYERE COUNTY,1,AKWORO,4,RERU,1,MUNGUJAKISA P/SCH,638,9,7,3,3,67,2,3,282,468,376,92,0,O-33-183-1-4-1
33,NEBBI,183,PADYERE COUNTY,1,AKWORO,4,RERU,2,RERO PRI. SCHOOL,565,1,19,1,1,45,0,4,288,366,359,7,0,O-33-183-1-4-2
33,NEBBI,183,PADYERE COUNTY,1,AKWORO,4,RERU,3,AKURU PRI. SCHOOL,540,6,12,1,2,71,1,1,271,383,365,18,0,O-33-183-1-4-3
33,NEBBI,183,PADYERE COUNTY,1,AKWORO,45,ONDIER,1,NYARUNDIER PRI. SCHOOL,819,3,23,1,0,34,4,7,438,566,510,56,0,O-33-183-1-45-1
33,NEBBI,183,PADYERE COUNTY,1,AKWORO,45,ONDIER,2,OGUTA HILL PRI SCH,705,6,10,1,2,41,1,1,349,462,411,51,0,O-33-183-1-45-2
33,NEBBI,183,PADYERE COUNTY,1,AKWORO,48,PAKOLO,1,JUPAGILO PRI SCH,755,3,14,5,2,114,3,6,286,470,433,37,0,O-33-183-1-48-1
33,NEBBI,183,PADYERE COUNTY,1,AKWORO,48,PAKOLO,2,PAKOLO COTTON STORE,859,10,12,7,2,109,0,5,296,474,441,33,0,O-33-183-1-48-2
33,NEBBI,183,PADYERE COUNTY,2,ERUSSI,6,ABONGO,1,ABONGO P/S,854,3,11,1,3,55,0,1,475,603,549,54,0,O-33-183-2-6-1
33,NEBBI,183,PADYERE COUNTY,2,ERUSSI,6,ABONGO,2,JUPAMINYA GROUND,620,3,12,3,2,31,2,2,384,461,439,22,0,O-33-183-2-6-2
33,NEBBI,183,PADYERE COUNTY,2,ERUSSI,6,ABONGO,3,LARA CENTRE,737,2,6,2,0,35,1,2,389,478,437,41,0,O-33-183-2-6-3
33,NEBBI,183,PADYERE COUNTY,2,ERUSSI,8,PACHAKA,1,JUPANZIRI COOP SOCIETY,841,7,14,7,5,104,6,4,429,590,576,14,0,O-33-183-2-8-1
33,NEBBI,183,PADYERE COUNTY,2,ERUSSI,8,PACHAKA,2,ORIWO  PRI  SCH,775,4,13,7,1,116,4,1,335,565,481,84,0,O-33-183-2-8-2
33,NEBBI,183,PADYERE COUNTY,2,ERUSSI,8,PACHAKA,3,PACHAKA PRI SCH,839,6,14,6,4,126,0,1,260,441,417,24,0,O-33-183-2-8-3
33,NEBBI,183,PADYERE COUNTY,2,ERUSSI,8,PACHAKA,4,OGUNJU C.O.U,648,5,6,4,1,137,2,2,271,472,428,44,0,O-33-183-2-8-4
33,NEBBI,183,PADYERE COUNTY,2,ERUSSI,8,PACHAKA,5,AVURU PRI SCH,377,7,12,3,2,94,2,1,141,275,262,13,0,O-33-183-2-8-5
33,NEBBI,183,PADYERE COUNTY,2,ERUSSI,9,PADOLO,1,ERUSSI POLICE STATION,717,14,7,3,1,157,2,4,235,468,423,45,0,O-33-183-2-9-1
33,NEBBI,183,PADYERE COUNTY,2,ERUSSI,9,PADOLO,2,ERUSSI SUB-COUNTY HQRS,598,6,11,5,3,153,2,1,199,411,380,31,0,O-33-183-2-9-2
33,NEBBI,183,PADYERE COUNTY,2,ERUSSI,9,PADOLO,3,ITALIA PRI SCH,640,12,9,15,2,170,4,1,200,465,413,52,0,O-33-183-2-9-3
33,NEBBI,183,PADYERE COUNTY,2,ERUSSI,9,PADOLO,4,OLENY CENTRE (A-M),518,3,3,0,0,104,2,3,201,343,316,27,0,O-33-183-2-9-4
33,NEBBI,183,PADYERE COUNTY,2,ERUSSI,9,PADOLO,5,ERUSSI PRI SCH,555,3,13,3,4,146,1,2,182,381,354,27,0,O-33-183-2-9-5
33,NEBBI,183,PADYERE COUNTY,2,ERUSSI,9,PADOLO,6,AVUBU PRI SCH,388,5,4,0,1,75,0,2,201,293,288,5,0,O-33-183-2-9-6
33,NEBBI,183,PADYERE COUNTY,2,ERUSSI,9,PADOLO,7,KOTHONGOLA COOP SOCIETY,398,7,9,2,1,137,1,1,113,283,271,12,0,O-33-183-2-9-7
33,NEBBI,183,PADYERE COUNTY,2,ERUSSI,9,PADOLO,8,OLENY CENTRE (N-Z),511,2,2,3,1,147,2,3,191,368,351,17,0,O-33-183-2-9-8
33,NEBBI,183,PADYERE COUNTY,2,ERUSSI,10,PAJUR,1,ATHELE PRI SCH,730,5,18,4,0,77,0,5,279,437,388,49,0,O-33-183-2-10-1
33,NEBBI,183,PADYERE COUNTY,2,ERUSSI,10,PAJUR,2,NGANG PRI SCH,669,13,15,4,3,115,2,3,272,470,427,43,0,O-33-183-2-10-2
33,NEBBI,183,PADYERE COUNTY,2,ERUSSI,10,PAJUR,3,PAJUR PRI SCH,645,7,11,5,3,129,3,3,242,428,403,25,0,O-33-183-2-10-3
33,NEBBI,183,PADYERE COUNTY,2,ERUSSI,10,PAJUR,4,ADRA C.O.U,509,7,8,5,1,92,3,2,164,369,282,87,0,O-33-183-2-10-4
33,NEBBI,183,PADYERE COUNTY,2,ERUSSI,11,PAYERA,1,OVURU-RUI COOP SOCIETY,683,3,8,5,3,91,0,2,314,449,426,23,0,O-33-183-2-11-1
33,NEBBI,183,PADYERE COUNTY,2,ERUSSI,11,PAYERA,2,THER-OYELU COOP SOCIETY,694,5,6,7,2,63,3,2,240,392,328,64,0,O-33-183-2-11-2
33,NEBBI,183,PADYERE COUNTY,2,ERUSSI,11,PAYERA,3,JUPUGETA PLAY GROUND,570,7,9,2,0,91,0,3,261,410,373,37,0,O-33-183-2-11-3
33,NEBBI,183,PADYERE COUNTY,3,KUCWINY,12,OLAGO,1,CWA-LAO,773,8,15,3,5,112,4,2,239,491,388,103,0,O-33-183-3-12-1
33,NEBBI,183,PADYERE COUNTY,3,KUCWINY,12,OLAGO,2,AGWOK CHAPEL,538,3,21,2,0,93,0,0,196,340,315,25,0,O-33-183-3-12-2
33,NEBBI,183,PADYERE COUNTY,3,KUCWINY,12,OLAGO,3,PADYERE COUNTY HQRS- AGWOK,656,5,25,4,2,146,4,3,186,437,375,62,0,O-33-183-3-12-3
33,NEBBI,183,PADYERE COUNTY,3,KUCWINY,12,OLAGO,4,ACWERA FOREST,408,5,22,3,1,71,0,2,174,291,278,13,0,O-33-183-3-12-4
33,NEBBI,183,PADYERE COUNTY,3,KUCWINY,13,RAMOGI,1,KUCWINY PRIMARY SCHOOL,735,9,47,14,2,155,2,4,205,514,438,76,0,O-33-183-3-13-1
33,NEBBI,183,PADYERE COUNTY,3,KUCWINY,13,RAMOGI,2,KUCWINY TRADING CENTRE (A-M),443,3,13,5,3,51,1,1,191,281,268,13,0,O-33-183-3-13-2
33,NEBBI,183,PADYERE COUNTY,3,KUCWINY,13,RAMOGI,3,KUCWINY SUB-COUNTY HQTRS,445,5,11,1,2,66,0,2,166,302,253,49,0,O-33-183-3-13-3
33,NEBBI,183,PADYERE COUNTY,3,KUCWINY,13,RAMOGI,4,KUCWINY TRADING CENTRE (N-Z),481,5,14,2,3,98,5,0,145,332,272,60,0,O-33-183-3-13-4
33,NEBBI,183,PADYERE COUNTY,3,KUCWINY,14,VURR,1,AKANYO PRI SCH,833,7,22,3,3,89,1,4,365,585,494,91,0,O-33-183-3-14-1
33,NEBBI,183,PADYERE COUNTY,3,KUCWINY,14,VURR,2,ARINGA PRIMARY SCHOOL,743,3,10,3,2,67,1,3,360,515,449,66,0,O-33-183-3-14-2
33,NEBBI,183,PADYERE COUNTY,3,KUCWINY,14,VURR,3,KUCWINY DISPENSARY,560,5,23,1,0,47,0,1,246,362,323,39,0,O-33-183-3-14-3
33,NEBBI,183,PADYERE COUNTY,3,KUCWINY,18,ACWERA,1,THECWA ALALA,582,7,27,5,2,47,1,2,285,425,376,49,0,O-33-183-3-18-1
33,NEBBI,183,PADYERE COUNTY,3,KUCWINY,18,ACWERA,2,AKABA PRI SCH,623,4,19,1,2,103,4,1,269,429,403,26,0,O-33-183-3-18-2
33,NEBBI,183,PADYERE COUNTY,3,KUCWINY,18,ACWERA,3,NYARAKWACHA CHAPEL,479,2,14,0,1,52,2,0,282,365,353,12,0,O-33-183-3-18-3
33,NEBBI,183,PADYERE COUNTY,3,KUCWINY,18,ACWERA,4,THE CUMU NYARUGALU,268,5,14,0,3,37,0,0,123,197,182,15,0,O-33-183-3-18-4
33,NEBBI,183,PADYERE COUNTY,3,KUCWINY,39,LEE,1,LEE PRI SCH,730,4,19,3,2,86,2,6,324,532,446,86,0,O-33-183-3-39-1
33,NEBBI,183,PADYERE COUNTY,3,KUCWINY,39,LEE,2,OTHWOL PRIMARY SCHOOL,567,2,18,5,7,124,3,7,195,411,361,50,0,O-33-183-3-39-2
33,NEBBI,183,PADYERE COUNTY,3,KUCWINY,39,LEE,3,JUPALA PRIMARY SCHOOL,329,4,8,2,1,57,3,5,140,250,220,30,0,O-33-183-3-39-3
33,NEBBI,183,PADYERE COUNTY,3,KUCWINY,39,LEE,4,KIKOBE HEALTH CENTRE II,450,8,25,6,6,110,6,5,130,344,296,48,0,O-33-183-3-39-4
33,NEBBI,183,PADYERE COUNTY,3,KUCWINY,44,MVURA,1,PADANYO,621,3,35,8,2,127,3,3,173,421,354,67,0,O-33-183-3-44-1
33,NEBBI,183,PADYERE COUNTY,3,KUCWINY,44,MVURA,2,WOR-CWERI,657,3,10,3,6,132,1,1,225,406,381,25,0,O-33-183-3-44-2
33,NEBBI,183,PADYERE COUNTY,3,KUCWINY,44,MVURA,3,KOM-KECH COOP SOCIETY,671,4,19,1,1,121,5,3,279,447,433,14,0,O-33-183-3-44-3
