Dist_no_2011,Dist_name_2011,Const_no,Const_name_2011,Sbty_no,Sbty_name,Par_no,Par_name,Stn_no,Station_string_2011,Reg.Voters,A.Bwanika,K.Besigye.K,B.O.K.Namisango,B.S.Jaberi,M.Norbert,O.Otunnu,S.L.M.Walter,Y.K.Museveni,T.Votes,V.Votes,Inv.Votes,V.Spoilt,NULLIFIED,NON_REP,Original_Station_ID_2011
031,MUBENDE,168,KASSANDA COUNTY SOUTH,01,KIGANDA,019,KASAMBYA,01,KASAMBYA,662,1,106,8,0,3,0,4,254,395,376,19,0,0,0,O-31-168-1-19-1
031,MUBENDE,168,KASSANDA COUNTY SOUTH,01,KIGANDA,003,KAWUNGERA,01,KAWUNGERA,755,0,104,3,0,9,1,0,233,359,350,9,0,0,0,O-31-168-1-3-1
031,MUBENDE,168,KASSANDA COUNTY SOUTH,01,KIGANDA,003,KAWUNGERA,02,KIGANDA TOWN,427,1,39,0,0,2,0,0,160,208,202,6,1,0,0,O-31-168-1-3-2
031,MUBENDE,168,KASSANDA COUNTY SOUTH,01,KIGANDA,003,KAWUNGERA,03,KYAMUSOTA,540,1,61,2,0,4,0,0,253,329,321,8,1,0,0,O-31-168-1-3-3
031,MUBENDE,168,KASSANDA COUNTY SOUTH,01,KIGANDA,003,KAWUNGERA,04,KIBBAALA TC,248,0,25,1,0,3,0,0,138,169,167,2,1,0,0,O-31-168-1-3-4
031,MUBENDE,168,KASSANDA COUNTY SOUTH,01,KIGANDA,003,KAWUNGERA,06,NAKABIMBA,333,0,41,1,0,1,0,0,192,242,235,7,0,0,0,O-31-168-1-3-6
031,MUBENDE,168,KASSANDA COUNTY SOUTH,01,KIGANDA,002,KAYUNGA,01,KAYUNGA,820,4,109,3,0,2,0,0,354,480,472,8,0,0,0,O-31-168-1-2-1
031,MUBENDE,168,KASSANDA COUNTY SOUTH,01,KIGANDA,002,KAYUNGA,02,KIRYANNONG O,573,0,70,0,0,1,0,0,298,383,369,14,1,0,0,O-31-168-1-2-2
031,MUBENDE,168,KASSANDA COUNTY SOUTH,01,KIGANDA,002,KAYUNGA,03,KALAMBA,926,0,118,1,0,2,0,0,286,455,407,48,2,0,0,O-31-168-1-2-3
031,MUBENDE,168,KASSANDA COUNTY SOUTH,01,KIGANDA,002,KAYUNGA,04,KITAAMA,240,0,26,0,0,0,0,1,142,182,169,13,0,0,0,O-31-168-1-2-4
031,MUBENDE,168,KASSANDA COUNTY SOUTH,01,KIGANDA,002,KAYUNGA,05,KINYERERA,348,1,41,2,0,2,0,0,171,227,217,10,0,0,0,O-31-168-1-2-5
031,MUBENDE,168,KASSANDA COUNTY SOUTH,01,KIGANDA,004,KIGALAMA,01,KIGALAMA T.C / STORE,544,2,77,2,0,2,1,0,232,324,316,8,0,0,0,O-31-168-1-4-1
031,MUBENDE,168,KASSANDA COUNTY SOUTH,01,KIGANDA,004,KIGALAMA,02,KISIGULA T/C,334,0,45,3,0,0,0,0,162,212,210,2,1,0,0,O-31-168-1-4-2
031,MUBENDE,168,KASSANDA COUNTY SOUTH,01,KIGANDA,004,KIGALAMA,03,KIMBEJJA,98,0,15,0,0,0,0,1,33,53,49,4,0,0,0,O-31-168-1-4-3
031,MUBENDE,168,KASSANDA COUNTY SOUTH,01,KIGANDA,004,KIGALAMA,04,KALAGI,391,1,27,0,0,2,0,1,235,270,266,4,0,0,0,O-31-168-1-4-4
031,MUBENDE,168,KASSANDA COUNTY SOUTH,01,KIGANDA,004,KIGALAMA,05,LWAMAGAGG A,300,2,13,0,0,0,0,0,118,137,133,4,0,0,0,O-31-168-1-4-5
031,MUBENDE,168,KASSANDA COUNTY SOUTH,01,KIGANDA,005,KINONI,01,KINONI,579,1,41,2,0,2,0,0,289,342,335,7,0,0,0,O-31-168-1-5-1
031,MUBENDE,168,KASSANDA COUNTY SOUTH,01,KIGANDA,005,KINONI,02,KASAWO EAST,417,0,81,1,0,0,0,1,195,290,278,12,3,0,0,O-31-168-1-5-2
031,MUBENDE,168,KASSANDA COUNTY SOUTH,01,KIGANDA,005,KINONI,03,NANSIMBI,245,0,16,0,0,1,0,0,140,166,157,9,1,0,0,O-31-168-1-5-3
031,MUBENDE,168,KASSANDA COUNTY SOUTH,01,KIGANDA,017,KYOJJOMANYI,01,KYOJOMANYI,535,1,38,0,0,0,2,1,298,359,340,19,1,0,0,O-31-168-1-17-1
031,MUBENDE,168,KASSANDA COUNTY SOUTH,01,KIGANDA,017,KYOJJOMANYI,02,KYAMUYINI,720,2,60,2,0,1,0,1,371,453,437,16,0,0,0,O-31-168-1-17-2
031,MUBENDE,168,KASSANDA COUNTY SOUTH,01,KIGANDA,017,KYOJJOMANYI,03,KASEBWEMBE,400,2,71,1,0,1,0,1,167,254,243,11,0,0,0,O-31-168-1-17-3
031,MUBENDE,168,KASSANDA COUNTY SOUTH,01,KIGANDA,017,KYOJJOMANYI,04,NAKIDUDUMA,318,2,66,3,0,0,0,0,149,226,220,6,0,0,0,O-31-168-1-17-4
031,MUBENDE,168,KASSANDA COUNTY SOUTH,01,KIGANDA,023,MUSOZI,01,MUSOZI/KALU NGI,563,2,35,2,0,1,0,1,285,334,326,8,0,0,0,O-31-168-1-23-1
031,MUBENDE,168,KASSANDA COUNTY SOUTH,01,KIGANDA,023,MUSOZI,02,BULYANKUYEG E,479,0,37,2,0,2,0,0,219,271,260,11,0,0,0,O-31-168-1-23-2
031,MUBENDE,168,KASSANDA COUNTY SOUTH,01,KIGANDA,008,NSOZINGA,01,NSOZINGA,877,3,104,0,0,2,0,0,411,530,520,10,0,0,0,O-31-168-1-8-1
031,MUBENDE,168,KASSANDA COUNTY SOUTH,01,KIGANDA,008,NSOZINGA,02,KITOVU,603,1,17,1,0,0,0,1,384,439,404,35,2,0,0,O-31-168-1-8-2
031,MUBENDE,168,KASSANDA COUNTY SOUTH,01,KIGANDA,008,NSOZINGA,03,KYAKAYANJA,353,1,48,3,0,1,1,0,163,228,217,11,0,0,0,O-31-168-1-8-3
031,MUBENDE,168,KASSANDA COUNTY SOUTH,03,MANYOGASEKA,020,KAWAWA,01,KAWAAWA PLAY GROUND,407,2,21,2,0,0,0,0,204,240,229,11,3,0,0,O-31-168-3-20-1
031,MUBENDE,168,KASSANDA COUNTY SOUTH,03,MANYOGASEKA,021,KITEREDDE,01,KITEREDDE CHURCH,420,0,43,0,0,1,0,1,269,327,314,13,0,0,0,O-31-168-3-21-1
031,MUBENDE,168,KASSANDA COUNTY SOUTH,03,MANYOGASEKA,018,KYABAYIMA,01,KYABAYIMA,"1,002",2,52,3,0,0,1,0,496,570,554,16,3,0,0,O-31-168-3-18-1
031,MUBENDE,168,KASSANDA COUNTY SOUTH,03,MANYOGASEKA,022,KYAYI,01,KYAYI,263,2,14,0,0,0,0,0,155,174,171,3,2,0,0,O-31-168-3-22-1
031,MUBENDE,168,KASSANDA COUNTY SOUTH,03,MANYOGASEKA,006,LUTUNKU,01,LUTUNKU,342,0,17,1,0,0,0,0,198,223,216,7,0,0,0,O-31-168-3-6-1
031,MUBENDE,168,KASSANDA COUNTY SOUTH,03,MANYOGASEKA,006,LUTUNKU,02,LWENSOLOLO,108,0,5,0,0,0,0,0,66,72,71,1,0,0,0,O-31-168-3-6-2
031,MUBENDE,168,KASSANDA COUNTY SOUTH,03,MANYOGASEKA,007,MANYOGASEK A,01,BUZAWULA,522,1,18,0,0,2,0,0,282,333,303,30,0,0,0,O-31-168-3-7-1
031,MUBENDE,168,KASSANDA COUNTY SOUTH,03,MANYOGASEKA,007,MANYOGASEK A,02,MANYOGASEK A,215,2,14,0,0,0,0,0,103,122,119,3,2,0,0,O-31-168-3-7-2
031,MUBENDE,168,KASSANDA COUNTY SOUTH,03,MANYOGASEKA,024,MYALIRO,01,MYALIRO,386,0,9,0,0,0,0,0,224,239,233,6,2,0,0,O-31-168-3-24-1
031,MUBENDE,168,KASSANDA COUNTY SOUTH,03,MANYOGASEKA,025,NDEEBA,01,NDEEBA T/CENTRE,298,0,9,1,0,0,0,0,189,203,199,4,0,0,0,O-31-168-3-25-1
031,MUBENDE,168,KASSANDA COUNTY SOUTH,02,MYANZI,009,KAMPIRI,01,KITANDWE C/U,458,2,38,2,0,2,0,0,264,313,308,5,0,0,0,O-31-168-2-9-1
031,MUBENDE,168,KASSANDA COUNTY SOUTH,02,MYANZI,009,KAMPIRI,03,KAMBOJJA P/SCHOOL,509,4,58,1,0,3,0,1,259,340,326,14,10,0,0,O-31-168-2-9-3
031,MUBENDE,168,KASSANDA COUNTY SOUTH,02,MYANZI,009,KAMPIRI,04,BULYAMAGUN JU,371,1,31,1,0,3,0,2,186,238,224,14,0,0,0,O-31-168-2-9-4
031,MUBENDE,168,KASSANDA COUNTY SOUTH,02,MYANZI,009,KAMPIRI,06,KAMPIRI PRIMARY SCHOOL,784,2,75,0,0,2,0,1,385,488,465,23,0,0,0,O-31-168-2-9-6
031,MUBENDE,168,KASSANDA COUNTY SOUTH,02,MYANZI,010,KASAANA,01,BATIIBWE P/SCHOOL,390,0,40,2,0,1,0,0,201,254,244,10,1,0,0,O-31-168-2-10-1
031,MUBENDE,168,KASSANDA COUNTY SOUTH,02,MYANZI,010,KASAANA,02,NAKASOZI,670,11,55,0,0,0,1,1,366,441,434,7,0,0,0,O-31-168-2-10-2
031,MUBENDE,168,KASSANDA COUNTY SOUTH,02,MYANZI,010,KASAANA,03,MUSABA I,353,0,26,0,0,0,0,0,145,179,171,8,0,0,0,O-31-168-2-10-3
031,MUBENDE,168,KASSANDA COUNTY SOUTH,02,MYANZI,010,KASAANA,04,MUSABA II,577,1,53,1,0,1,0,1,301,364,358,6,0,0,0,O-31-168-2-10-4
031,MUBENDE,168,KASSANDA COUNTY SOUTH,02,MYANZI,011,KIGALAMA,01,KIGALAMA C/U P/SCHOOL,791,3,116,7,0,11,0,0,363,523,500,23,1,0,0,O-31-168-2-11-1
031,MUBENDE,168,KASSANDA COUNTY SOUTH,02,MYANZI,011,KIGALAMA,02,KYENGEZA,680,4,149,6,0,3,0,1,243,421,406,15,1,0,0,O-31-168-2-11-2
031,MUBENDE,168,KASSANDA COUNTY SOUTH,02,MYANZI,011,KIGALAMA,03,KIDUUKULU,651,3,164,11,0,6,0,2,240,436,426,10,0,0,0,O-31-168-2-11-3
031,MUBENDE,168,KASSANDA COUNTY SOUTH,02,MYANZI,014,MYANZI,01,LUBUMBA  PR. SCHOOL,657,1,50,4,0,4,0,2,313,384,374,10,0,0,0,O-31-168-2-14-1
031,MUBENDE,168,KASSANDA COUNTY SOUTH,02,MYANZI,014,MYANZI,02,LUSSWA,357,0,103,3,0,2,0,1,131,245,240,5,0,0,0,O-31-168-2-14-2
031,MUBENDE,168,KASSANDA COUNTY SOUTH,02,MYANZI,014,MYANZI,03,MYANZI,924,3,93,3,0,13,1,0,343,487,456,31,1,0,0,O-31-168-2-14-3
031,MUBENDE,168,KASSANDA COUNTY SOUTH,02,MYANZI,014,MYANZI,04,BAGWE ISLAND,112,1,8,0,0,0,0,0,49,60,58,2,0,0,0,O-31-168-2-14-4
031,MUBENDE,168,KASSANDA COUNTY SOUTH,02,MYANZI,014,MYANZI,05,BUGOLO,156,0,10,0,0,1,0,0,58,72,69,3,1,0,0,O-31-168-2-14-5
031,MUBENDE,168,KASSANDA COUNTY SOUTH,02,MYANZI,014,MYANZI,06,KISWERE,320,1,44,1,0,3,0,0,152,204,201,3,0,0,0,O-31-168-2-14-6
031,MUBENDE,168,KASSANDA COUNTY SOUTH,04,NALUTUNTU,016,GAMBWA,01,KITALEGERWA,549,2,87,2,0,3,0,1,238,341,333,8,0,0,0,O-31-168-4-16-1
031,MUBENDE,168,KASSANDA COUNTY SOUTH,04,NALUTUNTU,016,GAMBWA,02,KITONYA,636,0,80,3,0,3,0,0,262,362,348,14,0,0,0,O-31-168-4-16-2
031,MUBENDE,168,KASSANDA COUNTY SOUTH,04,NALUTUNTU,016,GAMBWA,03,BUJERE,465,2,37,1,0,0,0,0,241,292,281,11,1,0,0,O-31-168-4-16-3
031,MUBENDE,168,KASSANDA COUNTY SOUTH,04,NALUTUNTU,016,GAMBWA,04,NAMASENGER E,365,0,32,2,0,3,0,0,179,217,216,1,1,0,0,O-31-168-4-16-4
031,MUBENDE,168,KASSANDA COUNTY SOUTH,04,NALUTUNTU,016,GAMBWA,05,GAMBWA,737,4,75,2,0,1,0,1,320,422,403,19,1,0,0,O-31-168-4-16-5
031,MUBENDE,168,KASSANDA COUNTY SOUTH,04,NALUTUNTU,012,KYAKATEBE,01,MIREMBE,754,4,53,3,0,0,1,1,344,418,406,12,0,0,0,O-31-168-4-12-1
031,MUBENDE,168,KASSANDA COUNTY SOUTH,04,NALUTUNTU,012,KYAKATEBE,02,NAMUGANGA,"1,049",6,99,10,0,3,0,3,396,550,517,33,2,0,0,O-31-168-4-12-2
031,MUBENDE,168,KASSANDA COUNTY SOUTH,04,NALUTUNTU,012,KYAKATEBE,04,LWAMASSANG A,640,2,58,0,0,0,0,0,204,274,264,10,0,0,0,O-31-168-4-12-4
031,MUBENDE,168,KASSANDA COUNTY SOUTH,04,NALUTUNTU,012,KYAKATEBE,05,KIWUUBA,299,0,23,0,0,0,0,1,130,162,154,8,0,0,0,O-31-168-4-12-5
031,MUBENDE,168,KASSANDA COUNTY SOUTH,04,NALUTUNTU,013,KYANAMUGER A,01,KATUUGO,435,0,81,2,0,2,0,1,144,237,230,7,1,0,0,O-31-168-4-13-1
031,MUBENDE,168,KASSANDA COUNTY SOUTH,04,NALUTUNTU,013,KYANAMUGER A,02,KAKUNGUBE S.S,891,4,128,2,0,0,1,1,285,454,421,33,0,0,0,O-31-168-4-13-2
031,MUBENDE,168,KASSANDA COUNTY SOUTH,04,NALUTUNTU,013,KYANAMUGER A,03,KISAANA,198,0,38,0,0,0,0,0,65,107,103,4,0,0,0,O-31-168-4-13-3
031,MUBENDE,168,KASSANDA COUNTY SOUTH,04,NALUTUNTU,013,KYANAMUGER A,04,KYANAMUGER A,665,2,105,1,0,4,0,3,262,387,377,10,1,0,0,O-31-168-4-13-4
031,MUBENDE,168,KASSANDA COUNTY SOUTH,04,NALUTUNTU,013,KYANAMUGER A,05,KIBONWA,356,0,23,0,0,1,0,0,147,208,171,37,2,0,0,O-31-168-4-13-5
031,MUBENDE,168,KASSANDA COUNTY SOUTH,04,NALUTUNTU,015,NALUTUNTU,01,KIWUMULO A,493,1,45,1,0,3,0,2,216,276,268,8,0,0,0,O-31-168-4-15-1
031,MUBENDE,168,KASSANDA COUNTY SOUTH,04,NALUTUNTU,015,NALUTUNTU,02,KYAKAYONGO,456,0,56,1,0,1,0,0,197,262,255,7,0,0,0,O-31-168-4-15-2
031,MUBENDE,168,KASSANDA COUNTY SOUTH,04,NALUTUNTU,015,NALUTUNTU,03,KYAKATEBE  A,623,1,116,4,0,4,0,1,161,306,287,19,0,0,0,O-31-168-4-15-3
031,MUBENDE,168,KASSANDA COUNTY SOUTH,04,NALUTUNTU,015,NALUTUNTU,04,KIWUMULO  B,592,0,59,0,0,1,0,0,200,283,260,23,0,0,0,O-31-168-4-15-4
031,MUBENDE,168,KASSANDA COUNTY SOUTH,04,NALUTUNTU,015,NALUTUNTU,05,KABAGALA,670,0,33,0,0,0,0,1,156,198,190,8,1,0,0,O-31-168-4-15-5
031,MUBENDE,168,KASSANDA COUNTY SOUTH,04,NALUTUNTU,015,NALUTUNTU,06,KYAKASENGUL A,424,2,41,0,0,1,0,0,177,225,221,4,0,0,0,O-31-168-4-15-6
031,MUBENDE,168,KASSANDA COUNTY SOUTH,04,NALUTUNTU,015,NALUTUNTU,07,NAMUGANGA,516,0,52,1,0,4,1,1,216,282,275,7,0,0,0,O-31-168-4-15-7
043,KATAKWI,224,TOROMA COUNTY,01,KAPUJAN,001,KAPUJAN,01,ADODOI P/S,"1,056",11,224,7,0,6,1,5,456,722,710,12,0,0,0,O-43-224-1-1-1
043,KATAKWI,224,TOROMA COUNTY,01,KAPUJAN,001,KAPUJAN,02,ARIET,483,7,158,1,0,2,2,1,173,350,344,6,0,0,0,O-43-224-1-1-2
043,KATAKWI,224,TOROMA COUNTY,01,KAPUJAN,001,KAPUJAN,03,KELIN/KAPUJA NI,541,1,161,0,0,1,2,2,210,383,377,6,0,0,0,O-43-224-1-1-3
043,KATAKWI,224,TOROMA COUNTY,01,KAPUJAN,002,KOKORIO,01,OREGIA,332,0,79,1,0,0,3,2,157,250,242,8,1,0,0,O-43-224-1-2-1
043,KATAKWI,224,TOROMA COUNTY,01,KAPUJAN,002,KOKORIO,02,KOKORIO P/S,450,5,126,2,0,0,1,3,186,333,323,10,0,0,0,O-43-224-1-2-2
043,KATAKWI,224,TOROMA COUNTY,01,KAPUJAN,002,KOKORIO,03,OMOSINGO,646,7,205,0,0,1,3,2,221,473,439,34,0,0,0,O-43-224-1-2-3
043,KATAKWI,224,TOROMA COUNTY,01,KAPUJAN,003,ORIMAI,01,AKOBOI KAPUJAN P/S,603,4,92,3,0,2,4,5,307,469,417,52,0,0,0,O-43-224-1-3-1
043,KATAKWI,224,TOROMA COUNTY,01,KAPUJAN,003,ORIMAI,02,OCELAKWENY,531,9,123,0,0,3,3,4,212,375,354,21,0,0,0,O-43-224-1-3-2
043,KATAKWI,224,TOROMA COUNTY,01,KAPUJAN,003,ORIMAI,03,AGULE ORIMAI,440,2,119,2,0,1,2,0,167,308,293,15,0,0,0,O-43-224-1-3-3
043,KATAKWI,224,TOROMA COUNTY,04,MAGORO,052,ANGISA,01,APOPONG,303,3,20,1,0,1,1,0,180,225,206,19,0,0,0,O-43-224-4-52-1
043,KATAKWI,224,TOROMA COUNTY,04,MAGORO,012,KAMENU,01,ALELES,339,5,56,1,0,0,1,2,195,264,260,4,1,0,0,O-43-224-4-12-1
043,KATAKWI,224,TOROMA COUNTY,04,MAGORO,012,KAMENU,02,APUUTON MANGO TREE,434,1,70,2,0,0,0,6,209,294,288,6,1,0,0,O-43-224-4-12-2
043,KATAKWI,224,TOROMA COUNTY,04,MAGORO,012,KAMENU,03,KAMENU CATHOLIC CHURCH,298,1,35,1,0,2,0,1,194,251,234,17,1,0,0,O-43-224-4-12-3
043,KATAKWI,224,TOROMA COUNTY,04,MAGORO,012,KAMENU,04,KAMENU P/S,600,3,58,2,0,1,3,6,399,502,472,30,1,0,0,O-43-224-4-12-4
043,KATAKWI,224,TOROMA COUNTY,04,MAGORO,012,KAMENU,05,OITELA KAMENU,331,1,32,2,0,1,1,1,217,257,255,2,2,0,0,O-43-224-4-12-5
043,KATAKWI,224,TOROMA COUNTY,04,MAGORO,013,MAGORO,01,AJAMAKA,415,1,46,2,0,1,1,4,178,242,233,9,0,0,0,O-43-224-4-13-1
043,KATAKWI,224,TOROMA COUNTY,04,MAGORO,013,MAGORO,02,AKWORO (OMYEBEKO),425,9,59,3,0,1,1,0,251,334,324,10,1,0,0,O-43-224-4-13-2
043,KATAKWI,224,TOROMA COUNTY,04,MAGORO,013,MAGORO,03,CENTRE(MAG ORO),368,5,71,1,0,0,0,1,166,258,244,14,2,0,0,O-43-224-4-13-3
043,KATAKWI,224,TOROMA COUNTY,04,MAGORO,013,MAGORO,04,KANAPA SOCIETY,245,3,52,2,0,1,1,0,178,241,237,4,2,0,0,O-43-224-4-13-4
043,KATAKWI,224,TOROMA COUNTY,04,MAGORO,014,OMASIA,01,ADURUKOI,211,6,31,0,0,0,2,3,120,167,162,5,0,0,0,O-43-224-4-14-1
043,KATAKWI,224,TOROMA COUNTY,04,MAGORO,014,OMASIA,02,KIPINYANG (MIROI),173,3,21,1,0,2,1,1,98,128,127,1,0,0,0,O-43-224-4-14-2
043,KATAKWI,224,TOROMA COUNTY,04,MAGORO,014,OMASIA,03,ORIAU,348,4,97,3,0,0,1,2,102,219,209,10,0,0,0,O-43-224-4-14-3
043,KATAKWI,224,TOROMA COUNTY,04,MAGORO,014,OMASIA,04,KAIKAMOSING OMWEBEKO,205,2,68,0,0,0,2,2,78,155,152,3,0,0,0,O-43-224-4-14-4
043,KATAKWI,224,TOROMA COUNTY,04,MAGORO,014,OMASIA,05,KIIYA OMIEBEKO,215,4,26,0,0,0,1,0,132,173,163,10,0,0,0,O-43-224-4-14-5
043,KATAKWI,224,TOROMA COUNTY,04,MAGORO,014,OMASIA,06,ODUKUT,299,4,46,0,0,2,1,1,149,224,203,21,6,0,0,O-43-224-4-14-6
043,KATAKWI,224,TOROMA COUNTY,04,MAGORO,014,OMASIA,07,KIPINYANG OMAIDOKO,275,5,46,2,0,0,1,4,139,198,197,1,0,0,0,O-43-224-4-14-7
043,KATAKWI,224,TOROMA COUNTY,04,MAGORO,015,OPETA,01,AGULE,255,5,70,2,0,1,3,3,106,200,190,10,2,0,0,O-43-224-4-15-1
043,KATAKWI,224,TOROMA COUNTY,04,MAGORO,015,OPETA,02,AKISIM (AKUM),232,0,20,0,0,0,0,1,151,177,172,5,0,0,0,O-43-224-4-15-2
043,KATAKWI,224,TOROMA COUNTY,04,MAGORO,015,OPETA,03,KIDE,229,5,29,2,0,0,1,3,106,156,146,10,0,0,0,O-43-224-4-15-3
043,KATAKWI,224,TOROMA COUNTY,04,MAGORO,015,OPETA,04,OPEURU IMINA,203,4,32,0,0,0,2,1,117,159,156,3,0,0,0,O-43-224-4-15-4
043,KATAKWI,224,TOROMA COUNTY,04,MAGORO,015,OPETA,05,AIRAIAMET,118,2,18,0,0,1,0,0,70,94,91,3,0,0,0,O-43-224-4-15-5
043,KATAKWI,224,TOROMA COUNTY,08,OMODOI,023,AMUSIA,01,AMUSAI PRIMARY SCHOOL,394,7,88,2,0,1,2,0,201,310,301,9,0,0,0,O-43-224-8-23-1
043,KATAKWI,224,TOROMA COUNTY,08,OMODOI,023,AMUSIA,02,ADERE PRIMARY SCHOOL,582,8,64,3,0,1,1,5,340,430,422,8,2,0,0,O-43-224-8-23-2
043,KATAKWI,224,TOROMA COUNTY,08,OMODOI,024,ANGODINGOD,01,AKISIM P/S,675,4,144,1,0,2,3,4,347,520,505,15,0,0,0,O-43-224-8-24-1
043,KATAKWI,224,TOROMA COUNTY,08,OMODOI,024,ANGODINGOD,02,ANGODINGOD A,139,0,34,1,0,0,0,0,50,85,85,0,0,0,0,O-43-224-8-24-2
043,KATAKWI,224,TOROMA COUNTY,08,OMODOI,024,ANGODINGOD,03,OBWANGA'S MANGO,244,1,51,0,0,0,2,1,122,185,177,8,1,0,0,O-43-224-8-24-3
043,KATAKWI,224,TOROMA COUNTY,08,OMODOI,024,ANGODINGOD,04,ANGODINGOD C,141,0,43,1,0,0,0,1,57,105,102,3,0,0,0,O-43-224-8-24-4
043,KATAKWI,224,TOROMA COUNTY,08,OMODOI,024,ANGODINGOD,05,ANGODINGOD P/S,287,1,70,1,0,0,3,1,120,199,196,3,0,0,0,O-43-224-8-24-5
043,KATAKWI,224,TOROMA COUNTY,08,OMODOI,040,APARISA,01,AMEKEDE P/S,475,1,118,2,0,2,2,2,219,355,346,9,0,0,0,O-43-224-8-40-1
043,KATAKWI,224,TOROMA COUNTY,08,OMODOI,040,APARISA,06,APARISA P/S,548,10,125,3,0,2,2,5,253,409,400,9,2,0,0,O-43-224-8-40-6
043,KATAKWI,224,TOROMA COUNTY,08,OMODOI,044,ASURET,01,OMODOI TOROMA BOYS PRI. SCHOOL,764,7,169,6,0,1,7,5,294,499,489,10,0,0,0,O-43-224-8-44-1
043,KATAKWI,224,TOROMA COUNTY,08,OMODOI,044,ASURET,02,ASURET CATHOLIC CHURCH,538,8,96,1,0,1,1,1,262,380,370,10,1,0,0,O-43-224-8-44-2
043,KATAKWI,224,TOROMA COUNTY,08,OMODOI,026,OMODOI,01,OMODOI PRIMARY SCH.,425,6,105,0,0,0,1,1,144,263,257,6,0,0,0,O-43-224-8-26-1
043,KATAKWI,224,TOROMA COUNTY,08,OMODOI,026,OMODOI,02,OMODOI B,470,8,89,2,0,6,1,4,221,349,331,18,0,0,0,O-43-224-8-26-2
043,KATAKWI,224,TOROMA COUNTY,08,OMODOI,026,OMODOI,03,ATIRIR NURSERY SCHOOL,354,4,53,4,0,1,2,0,179,257,243,14,3,0,0,O-43-224-8-26-3
043,KATAKWI,224,TOROMA COUNTY,06,TOROMA,022,AKURAO,01,AKURAO PRIMARY SCHOOL,526,4,61,4,0,4,0,1,311,393,385,8,0,0,0,O-43-224-6-22-1
043,KATAKWI,224,TOROMA COUNTY,06,TOROMA,022,AKURAO,02,AJELEL CHURCH,331,1,35,4,3,2,1,1,197,250,244,6,6,0,0,O-43-224-6-22-2
043,KATAKWI,224,TOROMA COUNTY,06,TOROMA,041,APUUTON,01,APUUTON P/S,498,3,64,1,2,3,0,1,253,382,327,55,1,0,0,O-43-224-6-41-1
043,KATAKWI,224,TOROMA COUNTY,06,TOROMA,041,APUUTON,02,OMIEBE ONGURU,449,4,50,3,1,3,3,1,277,347,342,5,0,0,0,O-43-224-6-41-2
043,KATAKWI,224,TOROMA COUNTY,06,TOROMA,025,OMINYA,01,ONGATUNYO PRI. SCHOOL,700,6,120,5,1,1,2,3,391,549,529,20,1,0,0,O-43-224-6-25-1
043,KATAKWI,224,TOROMA COUNTY,06,TOROMA,025,OMINYA,02,OLUPE LAKE VIEW PRI. SCH.,565,3,62,3,0,1,3,0,371,466,443,23,6,0,0,O-43-224-6-25-2
043,KATAKWI,224,TOROMA COUNTY,06,TOROMA,027,TOROMA,01,OKIROR'S MANGO TREES,383,4,62,3,0,1,2,0,192,273,264,9,1,0,0,O-43-224-6-27-1
043,KATAKWI,224,TOROMA COUNTY,06,TOROMA,027,TOROMA,02,SUB?CTY HQRS,867,3,248,1,2,1,3,1,241,513,500,13,0,0,0,O-43-224-6-27-2
043,KATAKWI,206,USUK COUNTY,02,KATAKWI,004,ABELA,01,ABELA CATHOLIC CHURCH,849,3,151,1,0,2,2,3,322,525,484,41,0,0,0,O-43-206-2-4-1
043,KATAKWI,206,USUK COUNTY,02,KATAKWI,004,ABELA,02,KATAKWI TECHNICAL SCHOOL,404,1,107,0,0,4,1,1,118,238,232,6,0,0,0,O-43-206-2-4-2
043,KATAKWI,206,USUK COUNTY,02,KATAKWI,005,ABWANGET,01,NAMULE CENTRE,885,10,166,2,0,2,4,10,360,587,554,33,3,0,0,O-43-206-2-5-1
043,KATAKWI,206,USUK COUNTY,02,KATAKWI,006,ALELES,01,OKEDI MANGO TREES,684,9,83,1,0,0,6,0,351,471,450,21,0,0,0,O-43-206-2-6-1
043,KATAKWI,206,USUK COUNTY,02,KATAKWI,006,ALELES,02,BELLA MANGO TREES,264,3,34,1,0,0,1,1,162,212,202,10,0,0,0,O-43-206-2-6-2
043,KATAKWI,206,USUK COUNTY,02,KATAKWI,006,ALELES,03,LALEI PRI SCHOOL,377,7,60,3,0,1,1,1,197,303,270,33,0,0,0,O-43-206-2-6-3
043,KATAKWI,206,USUK COUNTY,02,KATAKWI,007,ALIAKAMER,01,APUUTON,283,1,36,0,0,0,1,2,149,202,189,13,1,0,0,O-43-206-2-7-1
043,KATAKWI,206,USUK COUNTY,02,KATAKWI,007,ALIAKAMER,02,ALIAKAMER P/S,708,7,129,0,0,1,3,7,314,482,461,21,0,0,0,O-43-206-2-7-2
043,KATAKWI,206,USUK COUNTY,02,KATAKWI,047,ALOGOOK,01,ALOGOOK P/S,632,2,64,1,0,2,3,3,295,417,370,47,1,0,0,O-43-206-2-47-1
043,KATAKWI,206,USUK COUNTY,02,KATAKWI,047,ALOGOOK,02,ALIAKAMER B,608,4,46,2,0,0,3,5,353,437,413,24,1,0,0,O-43-206-2-47-2
043,KATAKWI,206,USUK COUNTY,02,KATAKWI,047,ALOGOOK,03,OGETOMA,470,1,29,3,0,1,2,2,250,313,288,25,0,0,0,O-43-206-2-47-3
